Time,Obs_AC5,Obs_AC5_ATP,Obs_AC5_Ca,Obs_AC5_Ca_ATP,Obs_AC5_Ca_GaolfGTP,Obs_AC5_Ca_GaolfGTP_ATP,Obs_AC5_GaolfGTP,Obs_AC5_GaolfGTP_ATP,Obs_B56PP2A,Obs_B56PP2A_D32p75,Obs_B56PP2A_pARPP21,Obs_B56PP2Ap,Obs_B56PP2Ap_D32p75,Obs_B56PP2Ap_pARPP21,Obs_B72PP2A,Obs_B72PP2A_D32p34,Obs_B72PP2A_D32p75,Obs_B72PP2A_pARPP21,Obs_B72PP2A_Ca_D32p34,Obs_B72PP2A_Ca_D32p75,Obs_B72PP2A_Ca,Obs_B72PP2A_Ca_pARPP21,Obs_Ca,Obs_CaM,Obs_CaM_Ca2,Obs_CaM_Ca4,Obs_CaM_Ca4_pARPP21,Obs_CaMKII,Obs_CaMKII_CaM_Ca4,Obs_CaMKII_CaM,Obs_CaMKII_CaM_Ca2,Obs_CaMKII_CaM_Ca2_psd,Obs_CaMKII_CaM_psd,Obs_CaMKII_CaM_Ca4_psd,Obs_CaMKII_psd,Obs_cAMP,Obs_Substrate,Obs_CDK5,Obs_CDK5_D32,Obs_D1R,Obs_D1R_DA,Obs_D1R_Golf_DA,Obs_D1R_Golf,Obs_D32p34,Obs_D32p75,Obs_DA,Obs_D32,Obs_GaolfGDP,Obs_GaolfGTP,Obs_Gbgolf,Obs_Golf,Obs_pCaMKII,Obs_pCaMKII_CaM_Ca4,Obs_pCaMKII_CaM,Obs_pCaMKII_CaM_Ca2,Obs_pCaMKII_CaM_Ca2_psd,Obs_pCaMKII_CaM_psd,Obs_pCaMKII_CaM_Ca4_psd,Obs_pCaMKII_psd,Obs_pSubstrate,Obs_PDE4,Obs_PDE4_cAMP,Obs_PDE10r,Obs_PDE10r_cAMP,Obs_PDE10c,Obs_PDE10c_cAMP,Obs_PKA,Obs_PKAc,Obs_PKAc_B56PP2A,Obs_PKAc_D32,Obs_PKAc_ARPP21,Obs_PKA_Ca2MP,Obs_PKA_Ca4MP,Obs_PKAc_D32p75,Obs_PKAreg,Obs_PP1,Obs_PP1_pCaMKII_psd,Obs_PP1_pSubstrate,Obs_PP1_D32p34,Obs_CaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_pCaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_CaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_pCaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_PP2B,Obs_PP2Bc,Obs_PP2Bc_D32p34,Obs_PP2B_CaM,Obs_PP2B_CaM_Ca2,Obs_pARPP21,Obs_ARPP21,Obs_pCaMKII_psd_Substrate,Obs_pCaMKII_CaM_psd_Substrate,Obs_pCaMKII_CaM_Ca2_psd_Substrate,Obs_pCaMKII_CaM_Ca4_psd_Substrate,Obs_CaMKII_CaM_psd_Substrate,Obs_CaMKII_CaM_Ca2_psd_Substrate,Obs_CaMKII_CaM_Ca4_psd_Substrate
1.25,0,41,0,0,0,0,0,2,53,46,2,7,11,1,56,0,52,3,0,4,6,0,4,198,3,0,0,1018,1,79,13,1,4,0,88,4,170,88,22,84,0,0,36,0,609,2,2242,0,0,2,82,0,0,0,0,0,0,0,0,12,85,35,23,19,0,0,68,0,0,0,0,1,0,3,3,160,0,0,21,0,0,0,0,0,5,2,1,233,33,1164,0,0,0,0,0,0,0
1.3,0,40,0,1,0,0,0,2,54,47,0,8,11,0,63,0,43,4,0,9,2,0,4,195,3,0,0,1016,0,77,19,1,5,0,86,1,170,88,22,89,0,0,31,0,614,1,2241,0,0,2,87,0,0,0,0,0,0,0,0,12,85,35,20,22,0,0,69,0,0,0,0,0,0,3,3,160,0,0,21,0,0,0,0,1,11,1,0,228,35,1164,0,0,0,0,0,0,0
1.35,0,39,0,1,0,0,0,3,50,49,2,7,12,0,58,0,50,1,0,6,6,0,4,191,4,0,0,1012,2,81,16,2,4,0,87,1,170,86,24,82,1,0,37,0,605,1,2243,0,0,3,80,0,0,0,0,0,0,0,0,10,84,36,22,20,0,0,69,1,0,0,0,0,0,2,3,158,0,2,21,0,0,0,0,1,13,0,0,227,38,1162,0,0,0,0,0,0,0
1.4000000000000001,0,39,0,1,0,0,0,3,57,41,3,11,7,1,57,0,54,1,0,3,6,0,4,196,2,0,0,1013,0,81,15,0,6,0,89,0,170,85,25,82,1,0,37,0,616,1,2242,0,0,3,80,0,0,0,0,0,0,0,0,10,83,37,21,21,0,0,69,0,0,0,0,0,0,3,3,158,0,2,21,0,0,0,0,1,23,0,0,217,36,1162,0,0,0,0,0,0,0
1.4500000000000002,1,38,0,1,0,0,0,3,64,36,1,8,11,0,62,0,48,1,0,7,2,1,4,187,1,0,0,1007,1,92,11,0,7,0,85,1,170,77,33,89,0,0,31,0,620,1,2233,0,0,3,86,0,0,0,0,0,0,0,0,10,86,34,20,22,0,0,69,0,0,0,1,0,0,2,3,159,0,1,21,0,0,0,0,1,12,1,0,227,37,1162,0,0,0,0,0,1,0
1.5,0,39,0,1,0,0,0,3,53,47,1,7,12,0,54,0,52,5,0,4,6,0,3,196,1,0,0,1011,0,88,11,2,3,0,89,3,170,78,32,84,0,0,36,0,612,1,2230,0,0,3,81,0,0,0,0,0,0,0,0,10,84,36,24,18,0,0,69,1,0,1,1,0,0,0,3,158,0,2,21,0,0,0,0,2,11,1,0,227,34,1162,0,0,0,0,0,0,0
1.55,0,39,0,1,0,0,0,3,51,49,1,11,7,1,61,0,47,0,0,8,5,0,3,191,3,0,0,1012,0,86,9,3,8,0,85,3,169,77,33,84,0,0,36,0,612,1,2232,0,0,3,81,0,0,0,0,0,0,0,0,11,85,35,25,17,0,0,70,0,0,0,0,0,0,2,2,159,0,1,21,0,0,0,0,2,12,1,1,225,37,1164,0,0,0,0,1,0,0
1.6,0,38,0,1,0,0,0,4,60,37,4,7,11,1,61,0,46,2,0,5,7,0,4,200,4,0,0,1022,0,86,4,1,5,0,84,1,168,81,29,74,1,0,45,0,623,1,2239,0,0,4,71,0,0,0,0,0,0,0,0,12,84,36,26,16,0,0,70,0,0,0,2,0,0,0,2,160,0,0,21,0,0,0,0,3,10,1,0,227,31,1163,0,0,0,0,2,0,0
1.6500000000000001,0,39,0,1,0,0,0,3,57,43,1,2,17,0,58,0,48,0,0,6,9,0,4,193,1,0,0,1012,1,88,11,2,6,0,84,1,169,86,24,92,1,0,27,0,618,1,2233,0,0,3,90,0,0,0,0,0,0,0,0,13,86,34,25,17,0,0,70,0,0,1,1,0,0,0,2,161,0,0,20,0,0,0,0,3,11,2,1,224,35,1166,0,0,0,0,0,0,0
1.7000000000000002,0,39,0,1,0,0,0,3,54,46,1,6,13,0,61,0,44,3,0,7,6,0,4,197,5,0,0,1018,2,79,12,2,6,0,85,4,169,91,19,87,1,0,32,0,617,1,2243,0,0,3,85,0,0,0,0,0,0,0,0,12,88,32,20,22,0,0,70,0,0,0,1,0,0,1,2,161,0,1,19,0,0,0,0,4,18,3,0,216,32,1166,0,0,0,0,0,0,0
