Time,Obs_AC5,Obs_AC5_ATP,Obs_AC5_Ca,Obs_AC5_Ca_ATP,Obs_AC5_Ca_GaolfGTP,Obs_AC5_Ca_GaolfGTP_ATP,Obs_AC5_GaolfGTP,Obs_AC5_GaolfGTP_ATP,Obs_B56PP2A,Obs_B56PP2A_D32p75,Obs_B56PP2A_pARPP21,Obs_B56PP2Ap,Obs_B56PP2Ap_D32p75,Obs_B56PP2Ap_pARPP21,Obs_B72PP2A,Obs_B72PP2A_D32p34,Obs_B72PP2A_D32p75,Obs_B72PP2A_pARPP21,Obs_B72PP2A_Ca_D32p34,Obs_B72PP2A_Ca_D32p75,Obs_B72PP2A_Ca,Obs_B72PP2A_Ca_pARPP21,Obs_Ca,Obs_CaM,Obs_CaM_Ca2,Obs_CaM_Ca4,Obs_CaM_Ca4_pARPP21,Obs_CaMKII,Obs_CaMKII_CaM_Ca4,Obs_CaMKII_CaM,Obs_CaMKII_CaM_Ca2,Obs_CaMKII_CaM_Ca2_psd,Obs_CaMKII_CaM_psd,Obs_CaMKII_CaM_Ca4_psd,Obs_CaMKII_psd,Obs_cAMP,Obs_Substrate,Obs_CDK5,Obs_CDK5_D32,Obs_D1R,Obs_D1R_DA,Obs_D1R_Golf_DA,Obs_D1R_Golf,Obs_D32p34,Obs_D32p75,Obs_DA,Obs_D32,Obs_GaolfGDP,Obs_GaolfGTP,Obs_Gbgolf,Obs_Golf,Obs_pCaMKII,Obs_pCaMKII_CaM_Ca4,Obs_pCaMKII_CaM,Obs_pCaMKII_CaM_Ca2,Obs_pCaMKII_CaM_Ca2_psd,Obs_pCaMKII_CaM_psd,Obs_pCaMKII_CaM_Ca4_psd,Obs_pCaMKII_psd,Obs_pSubstrate,Obs_PDE4,Obs_PDE4_cAMP,Obs_PDE10r,Obs_PDE10r_cAMP,Obs_PDE10c,Obs_PDE10c_cAMP,Obs_PKA,Obs_PKAc,Obs_PKAc_B56PP2A,Obs_PKAc_D32,Obs_PKAc_ARPP21,Obs_PKA_Ca2MP,Obs_PKA_Ca4MP,Obs_PKAc_D32p75,Obs_PKAreg,Obs_PP1,Obs_PP1_pCaMKII_psd,Obs_PP1_pSubstrate,Obs_PP1_D32p34,Obs_CaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_pCaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_CaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_pCaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_PP2B,Obs_PP2Bc,Obs_PP2Bc_D32p34,Obs_PP2B_CaM,Obs_PP2B_CaM_Ca2,Obs_pARPP21,Obs_ARPP21,Obs_pCaMKII_psd_Substrate,Obs_pCaMKII_CaM_psd_Substrate,Obs_pCaMKII_CaM_Ca2_psd_Substrate,Obs_pCaMKII_CaM_Ca4_psd_Substrate,Obs_CaMKII_CaM_psd_Substrate,Obs_CaMKII_CaM_Ca2_psd_Substrate,Obs_CaMKII_CaM_Ca4_psd_Substrate
21.68,0,42,0,0,0,0,0,1,47,71,1,0,1,0,56,0,54,0,0,9,1,0,4,201,4,0,0,1001,0,81,11,1,4,0,106,0,174,81,28,90,2,0,28,0,979,1,1862,0,0,1,91,0,0,0,0,0,0,0,0,4,87,33,29,13,0,0,70,0,0,0,0,0,0,2,2,175,0,1,5,0,0,0,0,2,11,0,0,228,30,1174,0,0,0,0,1,0,0
21.7,1,41,0,0,0,0,0,1,61,58,0,0,1,0,53,0,56,0,0,6,4,1,4,205,0,0,0,1014,1,70,9,5,12,0,93,3,175,80,29,93,2,0,25,0,994,1,1860,0,0,1,94,0,0,0,0,0,0,0,0,4,89,31,30,12,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,2,14,0,0,225,30,1174,0,0,0,0,1,0,0
21.72,0,42,0,0,0,0,0,1,52,66,1,0,1,0,39,0,67,2,0,10,2,0,4,203,3,0,0,1005,1,78,9,0,9,0,103,2,176,77,32,91,0,0,29,0,968,1,1860,0,0,1,90,0,0,0,0,0,0,0,0,4,89,31,30,12,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,2,12,0,0,227,28,1174,0,0,0,0,0,0,0
21.740000000000002,0,42,0,0,0,0,0,1,45,73,1,0,1,0,58,0,50,1,0,8,3,0,4,200,2,0,0,1002,0,81,10,0,10,0,102,1,176,78,31,89,1,0,30,0,978,1,1865,0,0,1,89,0,0,0,0,0,0,0,0,4,91,29,30,12,0,0,70,0,0,0,2,0,0,0,2,176,0,0,5,0,0,0,0,2,12,0,0,227,29,1172,0,0,0,0,0,0,0
21.76,0,42,0,0,0,0,0,1,55,63,1,1,0,0,55,0,51,2,0,8,4,0,4,189,2,0,0,997,0,85,11,1,15,0,96,0,176,80,29,95,0,0,25,0,988,1,1865,0,0,1,94,0,0,0,0,0,0,0,0,4,91,29,33,9,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,2,13,0,0,226,28,1174,0,0,0,0,0,0,0
21.78,0,42,0,0,0,0,0,1,49,69,1,0,1,0,45,0,62,1,0,10,2,0,4,194,3,0,0,997,1,80,12,1,12,0,102,2,176,92,17,93,0,0,27,0,975,1,1870,0,0,1,92,0,0,0,0,0,0,0,0,4,90,30,35,7,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,2,14,0,0,225,29,1174,0,0,0,0,0,0,0
21.8,0,42,0,0,0,0,0,1,63,56,0,1,0,0,48,0,60,1,0,9,2,0,4,189,1,0,0,997,2,79,12,1,19,0,95,2,175,90,19,92,0,0,28,0,994,1,1867,0,0,1,91,0,0,0,0,0,0,0,0,5,88,32,34,8,0,0,70,0,0,0,1,0,0,1,2,176,0,0,5,0,0,0,0,2,18,0,0,221,30,1173,0,0,0,0,0,0,0
21.82,1,41,0,0,0,0,0,1,57,62,0,1,0,0,52,0,55,2,0,8,3,0,4,192,3,0,0,990,0,86,13,2,8,0,106,3,175,79,30,84,0,0,36,0,999,1,1850,0,0,1,83,0,0,0,0,0,0,0,0,5,92,28,30,12,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,3,13,0,0,225,29,1174,0,0,0,0,0,0,0
21.84,0,42,0,0,0,0,0,1,47,70,2,1,0,0,35,0,73,0,0,9,3,0,4,194,3,0,0,996,2,83,10,1,11,0,102,2,175,84,25,85,0,0,35,0,971,1,1857,0,0,1,84,0,0,0,0,0,0,0,0,5,91,29,31,11,0,0,70,1,0,1,0,0,0,0,2,176,0,0,5,0,0,0,0,3,10,0,0,228,29,1174,0,0,0,0,0,0,0
21.86,0,42,0,0,0,0,0,1,53,64,2,0,1,0,38,0,70,0,0,6,6,0,4,198,5,0,0,997,1,80,13,0,7,0,107,1,175,90,19,91,0,0,29,0,982,1,1862,0,0,1,90,0,0,0,0,0,0,0,0,5,93,27,30,12,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,3,14,0,0,224,29,1174,0,0,0,0,0,0,0
21.88,0,42,0,0,0,0,0,1,46,71,2,1,0,0,48,0,58,0,0,11,2,1,4,200,2,0,0,999,0,76,18,2,7,0,103,3,175,90,19,95,0,0,25,0,987,1,1858,0,0,1,94,0,0,0,0,0,0,0,0,5,95,25,29,13,0,0,69,0,0,0,0,1,0,2,2,176,0,0,5,0,0,0,0,4,16,0,0,221,28,1174,0,0,0,0,0,0,0
21.900000000000002,0,42,0,0,0,0,0,1,61,56,2,0,1,0,39,0,65,1,0,11,2,2,4,192,2,0,0,997,1,77,17,3,13,0,97,4,175,83,26,84,0,0,36,0,996,1,1851,0,0,1,83,0,0,0,0,0,0,0,0,5,95,25,27,15,0,0,70,0,0,0,2,0,0,0,2,176,0,0,5,0,0,0,0,4,17,0,0,220,26,1172,0,0,0,0,0,0,0
21.92,0,42,0,0,0,0,0,1,43,74,2,0,1,0,52,0,52,2,0,9,4,1,4,189,4,0,0,991,2,80,18,1,10,0,103,0,175,86,23,93,0,0,27,0,988,1,1857,0,0,1,92,0,0,0,0,0,0,0,0,5,92,28,26,16,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,3,21,0,1,216,26,1174,0,0,0,0,0,0,0
21.94,0,42,0,0,0,0,0,1,56,63,0,0,1,0,46,0,59,2,0,11,2,0,4,188,5,0,0,986,2,87,17,1,4,0,108,2,175,88,21,92,0,0,28,0,992,1,1858,0,0,1,91,0,0,0,0,0,0,0,0,5,94,26,27,15,0,0,70,0,0,0,1,0,0,1,2,176,0,0,5,0,0,0,0,3,17,0,0,221,29,1173,0,0,0,0,0,0,0
21.96,0,42,0,0,0,0,0,1,60,59,0,1,0,0,44,0,61,1,0,9,5,0,4,192,6,0,0,990,0,79,18,2,6,0,110,3,175,84,25,83,0,0,37,0,990,1,1861,0,0,1,82,0,0,0,0,0,0,0,0,5,95,25,28,14,0,0,69,0,0,0,1,1,0,1,2,176,0,0,5,0,0,0,0,2,19,0,1,219,30,1173,0,0,0,0,0,0,0
21.98,0,42,0,0,0,0,0,1,49,69,1,0,1,0,36,0,69,0,0,8,7,0,4,189,1,0,0,986,1,82,19,2,10,0,105,3,175,79,30,89,1,0,30,0,973,1,1855,0,0,1,89,0,0,0,0,0,0,0,0,5,93,27,28,14,0,0,70,0,0,0,1,0,0,1,2,176,0,0,5,0,0,0,0,3,7,0,0,231,30,1173,0,0,0,0,0,0,0
22,0,42,0,0,0,0,0,1,44,75,0,1,0,0,46,0,60,2,0,8,4,0,4,196,3,0,0,995,0,82,14,4,5,0,105,4,175,83,26,84,0,0,36,0,983,1,1852,0,0,1,83,0,0,0,0,0,0,0,0,5,97,23,25,17,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,3,15,0,0,223,29,1174,0,0,0,0,0,0,0
22.02,0,40,0,2,0,0,0,1,43,76,0,0,1,0,46,0,59,2,0,8,4,1,4,198,3,0,0,1000,2,77,11,0,12,0,103,4,175,80,29,86,0,0,34,0,981,1,1850,0,0,1,85,0,0,0,0,0,0,0,0,4,99,21,27,15,0,0,70,0,0,0,0,0,0,2,2,175,0,1,5,0,0,0,0,2,19,0,0,220,28,1174,0,0,0,0,0,0,0
22.04,0,42,0,0,0,0,0,1,67,51,1,0,1,0,39,0,68,0,0,7,6,0,4,203,2,0,1,1002,0,78,10,2,7,0,106,3,175,92,17,84,0,0,36,0,995,1,1865,0,0,1,83,0,0,0,0,0,0,0,0,4,97,23,28,14,0,0,70,0,0,0,0,0,0,2,2,175,0,1,5,0,0,0,0,2,12,0,0,227,29,1174,0,0,0,0,0,0,0
22.06,0,42,0,0,0,0,0,1,51,68,0,0,1,0,49,0,58,0,0,10,3,0,4,200,0,0,1,999,2,81,9,1,9,0,104,1,175,90,19,85,0,0,35,0,987,1,1861,0,0,1,84,0,0,0,0,0,0,0,0,4,97,23,25,17,0,0,70,0,0,0,0,0,0,2,2,175,0,1,5,0,0,0,0,2,20,0,0,219,30,1174,0,0,0,0,0,0,0
22.080000000000002,1,41,0,0,0,0,0,1,61,56,2,0,1,0,41,0,68,0,0,11,0,0,4,183,4,0,2,988,0,95,9,0,9,0,103,1,175,83,26,91,0,0,29,0,990,1,1853,0,0,1,90,0,0,0,0,0,0,0,0,4,98,22,27,15,0,0,69,0,0,0,1,1,0,1,2,176,0,0,5,0,0,0,0,2,10,0,0,229,26,1174,0,0,0,0,1,0,0
22.1,0,42,0,0,0,0,0,1,62,54,3,1,0,0,50,0,59,0,0,5,6,0,4,201,2,1,2,1002,1,81,8,1,5,0,107,0,176,84,25,93,0,0,27,0,1010,1,1851,0,0,1,92,0,0,0,0,0,0,0,0,4,96,24,28,14,0,0,70,0,0,0,0,0,0,2,2,176,0,0,5,0,0,0,0,1,14,0,0,226,25,1175,0,0,0,0,0,0,0
22.12,0,42,0,0,0,0,0,1,51,68,0,1,0,0,50,0,60,0,0,7,3,0,4,196,2,0,2,1006,0,75,11,1,15,0,97,0,176,85,24,83,1,1,35,0,989,1,1856,0,0,1,83,0,0,0,0,0,0,0,0,4,96,24,29,13,0,0,69,0,0,0,0,1,0,2,2,177,0,0,4,0,0,0,0,1,18,1,0,221,27,1176,0,0,0,0,0,0,0
22.14,1,40,0,1,0,0,0,1,62,56,1,0,0,1,44,0,64,0,0,9,3,0,4,177,3,0,0,986,1,92,13,0,16,0,97,1,176,84,25,92,0,1,27,0,994,1,1858,0,0,1,91,0,0,0,0,0,0,0,0,4,96,24,29,13,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,1,12,0,0,228,27,1175,0,0,0,0,0,0,0
22.16,0,41,0,1,0,0,0,1,53,66,0,0,1,0,44,0,62,0,0,11,3,0,4,194,5,0,1,999,2,79,11,0,10,0,104,0,176,83,26,87,0,0,33,0,978,1,1862,0,0,1,86,0,0,0,0,0,0,0,0,4,94,26,30,12,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,1,14,0,0,226,28,1175,0,0,0,0,0,0,0
22.18,0,41,0,1,0,0,0,1,50,69,0,0,1,0,52,0,54,1,0,12,1,0,4,174,2,0,2,973,2,100,15,1,5,0,108,0,175,86,23,85,0,0,35,0,983,1,1864,0,0,1,84,0,0,0,0,0,0,0,0,4,95,25,29,13,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,1,15,0,0,225,26,1175,0,0,0,0,1,0,0
22.2,0,42,0,0,0,0,0,1,61,58,0,0,1,0,44,0,60,0,0,12,4,0,4,188,2,0,2,991,2,81,16,1,9,0,104,0,175,82,27,90,1,0,29,0,986,1,1862,0,0,1,90,0,0,0,0,0,0,0,0,4,97,23,29,13,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,1,19,0,0,221,27,1175,0,0,0,0,1,0,0
22.22,0,42,0,0,0,0,0,1,59,60,0,0,1,0,47,0,56,1,0,10,6,0,4,187,5,0,2,992,1,84,14,1,7,0,105,0,175,83,26,79,0,0,41,0,991,1,1861,0,0,1,78,0,0,0,0,0,0,0,0,4,97,23,29,13,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,1,9,0,0,231,26,1176,0,0,0,0,1,0,0
22.240000000000002,0,41,0,1,0,0,0,1,55,64,0,0,1,0,39,0,63,1,0,9,8,0,4,188,5,0,2,1001,0,76,15,3,11,0,97,0,174,88,21,83,2,0,35,0,985,1,1862,0,0,1,84,0,0,0,0,0,0,0,0,4,97,23,30,12,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,1,15,0,0,225,26,1176,0,0,0,0,2,0,0
22.26,1,40,0,1,0,0,0,1,49,69,1,0,1,0,46,0,58,0,0,8,8,0,4,171,3,0,2,982,1,97,13,2,11,0,97,0,174,88,21,85,0,0,35,0,985,1,1864,0,0,1,84,0,0,0,0,0,0,0,0,4,99,21,30,12,0,0,70,1,0,1,0,0,0,0,2,177,0,0,4,0,0,0,0,1,13,0,0,227,26,1176,0,0,0,0,2,0,0
22.28,0,41,0,1,0,0,0,1,43,76,0,0,1,0,48,0,57,1,0,11,3,0,4,194,4,0,1,1004,2,75,13,2,8,0,99,2,174,89,20,92,0,0,28,0,975,1,1865,0,0,1,91,0,0,0,0,0,0,0,0,4,99,21,34,8,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,0,30,0,1,210,27,1176,0,0,0,0,2,0,0
22.3,0,42,0,0,0,0,0,1,58,59,2,0,1,0,39,0,65,2,0,8,6,0,4,203,2,0,1,1008,2,67,17,2,7,0,102,1,174,84,25,82,1,0,37,0,992,1,1856,0,0,1,82,0,0,0,0,0,0,0,0,6,99,21,33,9,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,0,17,0,0,224,24,1175,0,0,0,0,0,0,0
22.32,0,42,0,0,0,0,0,1,41,78,0,0,1,0,41,0,64,2,0,7,6,0,4,195,6,0,1,1009,1,74,14,3,7,0,97,2,174,83,26,81,0,1,38,0,977,1,1853,0,0,1,80,0,0,0,0,0,0,0,0,5,99,21,33,9,0,0,70,0,0,0,1,0,0,1,2,176,0,1,4,0,0,0,0,0,13,0,0,228,26,1175,0,0,0,0,0,0,0
22.34,0,42,0,0,0,0,0,1,58,61,0,0,1,0,54,0,53,0,0,8,5,0,4,194,7,0,2,1010,2,74,13,1,7,1,97,0,174,91,18,96,1,0,23,0,1008,1,1857,0,0,1,96,0,0,0,0,0,0,0,0,5,100,20,31,11,0,0,70,0,0,0,1,0,0,1,2,176,0,1,4,0,0,0,0,0,18,0,0,223,27,1175,0,0,0,0,0,0,0
22.36,0,42,0,0,0,0,0,1,57,62,0,0,1,0,49,0,58,0,0,10,3,0,4,189,3,0,1,999,1,77,21,2,7,0,98,1,174,88,21,84,0,0,36,0,1005,1,1849,0,0,1,83,0,0,0,0,0,0,0,0,5,101,19,32,10,0,0,70,0,0,0,1,0,0,1,2,176,0,1,4,0,0,0,0,0,15,0,0,226,28,1175,0,0,0,0,0,0,0
22.38,0,42,0,0,0,0,0,1,49,69,1,0,1,0,45,0,62,0,0,6,7,0,4,187,2,0,1,996,3,83,16,3,5,0,98,1,173,88,21,91,0,0,29,0,988,1,1858,0,0,1,90,0,0,0,0,0,0,0,0,5,100,20,30,12,0,0,70,0,0,0,0,0,0,2,2,176,0,1,4,0,0,0,0,0,20,0,0,221,27,1176,0,0,0,0,1,0,0
22.400000000000002,0,42,0,0,0,0,0,1,48,68,3,0,1,0,36,0,71,2,0,10,0,1,4,186,2,0,0,991,2,88,18,1,4,0,100,0,173,83,26,94,0,0,26,0,972,1,1857,0,0,1,93,0,0,0,0,0,0,0,0,5,99,21,32,10,0,0,69,0,0,0,0,1,0,2,2,176,0,1,4,0,0,0,0,1,14,0,0,226,23,1176,0,0,0,0,1,0,0
22.42,0,42,0,0,0,0,0,1,57,62,0,0,1,0,53,0,57,0,0,9,1,0,4,192,2,0,0,998,2,78,20,1,7,0,98,2,173,89,20,91,0,0,29,0,997,1,1860,0,0,1,90,0,0,0,0,0,0,0,0,5,99,21,31,11,0,0,70,0,0,0,1,0,0,1,2,176,0,1,4,0,0,0,0,2,10,0,0,229,27,1177,0,0,0,0,1,0,0
22.44,1,41,0,0,0,0,0,1,64,55,0,0,1,0,47,0,64,0,0,9,0,0,4,190,4,0,0,1002,0,77,19,2,9,0,95,1,173,86,23,91,0,1,28,0,1005,1,1849,0,0,1,90,0,0,0,0,0,0,0,0,5,96,24,32,10,0,0,70,0,0,0,1,0,0,1,2,176,0,1,4,0,0,0,0,1,11,0,0,229,27,1177,0,0,0,0,1,0,0
22.46,0,41,0,1,0,0,0,1,54,65,0,0,1,0,49,0,60,0,0,7,4,0,4,203,2,0,0,1007,0,72,19,2,5,0,100,2,174,76,33,88,0,0,32,0,1003,1,1836,0,0,1,87,0,0,0,0,0,0,0,0,5,95,25,35,7,0,0,70,0,0,1,0,0,0,1,2,176,0,1,4,0,0,0,0,2,13,0,0,226,28,1177,0,0,0,0,0,0,0
22.48,0,40,0,2,0,0,0,1,53,64,2,0,1,0,48,0,59,1,0,8,4,0,4,187,2,0,0,996,4,83,15,4,6,1,96,0,175,80,29,87,1,0,32,0,1007,1,1838,0,0,1,87,0,0,0,0,0,0,0,0,5,92,28,36,6,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,1,12,0,1,227,25,1176,0,0,0,0,0,0,0
22.5,1,39,0,2,0,0,0,1,51,65,3,0,1,0,45,0,62,2,0,8,3,0,4,200,5,0,0,1007,1,74,16,0,6,0,101,2,175,82,27,90,0,0,30,0,1001,1,1841,0,0,1,89,0,0,0,0,0,0,0,0,5,93,27,35,7,0,0,69,0,0,1,0,1,0,1,2,177,0,0,4,0,0,0,0,1,15,0,0,225,24,1176,0,0,0,0,0,0,0
22.52,0,40,0,2,0,0,0,1,53,65,1,0,1,0,54,0,56,0,0,7,3,0,4,201,2,0,0,1004,1,76,16,0,6,0,102,3,175,88,21,89,0,0,31,0,1007,1,1848,0,0,1,88,0,0,0,0,0,0,0,0,5,93,27,33,9,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,1,14,0,0,226,27,1177,0,0,0,0,0,0,0
22.54,0,41,0,1,0,0,0,1,51,68,0,0,1,0,40,0,70,1,0,4,5,0,4,205,2,0,0,1012,2,68,16,2,7,0,98,1,175,91,18,91,0,0,29,0,993,1,1851,0,0,1,90,0,0,0,0,0,0,0,0,5,95,25,31,11,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,1,13,0,0,227,27,1177,0,0,0,0,0,0,0
22.56,0,41,0,1,0,0,0,1,49,70,0,1,0,0,46,0,65,0,0,7,2,0,4,188,5,0,0,996,1,85,16,1,7,0,99,2,175,85,24,86,1,0,33,0,993,1,1847,0,0,1,86,0,0,0,0,0,0,0,0,5,97,23,31,11,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,2,12,0,0,227,28,1176,0,0,0,0,0,0,0
22.580000000000002,1,40,0,1,0,0,0,1,56,63,0,0,1,0,46,0,63,1,0,7,3,0,4,203,3,0,0,1011,0,73,15,0,7,0,99,2,175,81,28,85,0,0,35,0,994,1,1849,0,0,1,84,0,0,0,0,0,0,0,0,5,97,23,30,12,0,0,70,0,0,1,0,0,0,1,2,177,0,0,4,0,0,0,0,0,11,0,1,229,27,1177,0,0,0,0,0,0,0
22.6,1,40,0,1,0,0,0,1,52,67,0,0,1,0,48,0,60,1,0,8,3,0,4,195,4,0,0,1008,1,76,13,4,7,0,95,2,174,85,24,86,1,0,33,0,991,1,1855,0,0,1,86,0,0,0,0,0,0,0,0,5,97,23,31,11,0,0,69,1,0,0,0,1,0,1,2,177,0,0,4,0,0,0,0,0,14,0,1,226,27,1177,0,0,0,0,1,0,0
22.62,0,41,0,1,0,0,0,1,56,62,1,0,1,0,49,0,59,1,0,8,2,1,4,196,3,0,0,1006,1,77,17,0,7,0,96,1,173,78,31,91,0,0,29,0,995,1,1850,0,0,1,90,0,0,0,0,0,0,0,0,6,96,24,30,12,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,1,13,0,0,227,25,1176,0,0,0,0,1,0,0
22.64,0,41,0,1,0,0,0,1,51,67,1,0,1,0,47,0,60,3,0,5,4,1,4,194,6,0,0,1008,4,75,12,1,9,0,95,1,172,81,28,95,1,0,24,0,997,1,1848,0,0,1,95,0,0,0,0,0,0,0,0,7,96,24,29,13,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,1,14,0,0,226,23,1176,0,0,0,0,1,0,0
22.66,0,41,0,1,0,0,0,1,61,56,2,0,1,0,48,0,62,0,0,7,2,1,4,195,6,0,0,1011,2,75,13,3,6,0,93,0,171,89,20,86,0,0,34,0,1002,1,1857,0,0,1,85,0,0,0,0,0,0,0,0,7,95,25,27,15,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,1,13,0,0,227,25,1177,0,0,0,0,2,0,0
22.68,0,41,0,1,0,0,0,1,57,61,1,0,1,0,50,0,60,1,0,4,5,0,4,197,2,0,0,1010,0,72,17,0,11,1,92,1,171,84,25,91,0,0,29,0,1003,1,1851,0,0,1,90,0,0,0,0,0,0,0,0,6,97,23,25,17,0,0,70,0,0,0,0,0,0,2,2,176,0,1,4,0,0,0,0,1,21,0,0,219,26,1177,0,0,0,0,2,0,0
22.7,0,40,0,2,0,0,0,1,45,73,1,0,1,0,51,0,58,1,0,9,1,0,4,192,1,0,0,1003,0,81,15,2,10,0,93,0,172,87,22,92,0,0,28,0,988,1,1854,0,0,1,91,0,0,0,0,0,0,0,0,5,96,24,26,16,0,0,70,0,0,0,0,0,0,2,2,175,0,2,4,0,0,0,0,1,15,0,0,225,26,1177,0,0,0,0,1,0,0
22.72,0,40,0,2,0,0,0,1,51,67,1,1,0,0,50,0,59,1,0,9,1,0,4,191,2,0,0,999,1,84,15,1,7,0,96,1,172,85,24,88,1,0,31,0,997,1,1849,0,0,1,88,0,0,0,0,0,0,0,0,5,98,22,26,16,0,0,70,0,0,0,0,0,0,2,2,176,0,1,4,0,0,0,0,2,8,0,0,231,26,1177,0,0,0,0,2,0,0
22.740000000000002,0,40,0,2,0,0,0,1,44,74,1,1,0,0,40,0,67,1,0,10,2,0,4,192,4,0,0,1003,3,82,11,1,7,0,96,1,172,75,34,90,0,0,30,0,981,1,1840,0,0,1,89,0,0,0,0,0,0,0,0,5,98,22,27,15,0,0,70,0,0,0,1,0,0,1,2,176,0,1,4,0,0,0,0,1,8,0,1,231,26,1176,0,0,0,0,2,0,0
22.76,0,40,0,2,0,0,0,1,55,63,1,0,1,0,43,0,64,0,0,7,6,0,4,194,4,0,0,1005,1,79,14,1,9,0,94,0,172,78,31,88,0,0,32,0,997,1,1843,0,0,1,87,0,0,0,0,0,0,0,0,5,98,22,29,13,0,0,70,0,0,0,1,0,0,1,2,176,0,1,4,0,0,0,0,3,7,0,0,231,26,1177,0,0,0,0,2,0,0
22.78,0,40,0,2,0,0,0,1,45,73,1,0,1,0,39,0,64,3,0,8,6,0,4,195,2,0,0,1002,0,83,14,2,6,0,97,2,173,85,24,95,0,0,25,0,987,1,1848,0,0,1,94,0,0,0,0,0,0,0,0,6,98,22,30,12,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,2,12,0,0,227,23,1178,0,0,0,0,1,0,0
22.8,0,40,0,2,0,0,0,1,58,60,1,0,1,0,46,0,60,2,0,9,3,0,4,187,1,0,0,995,0,88,15,2,9,0,95,1,173,89,20,86,0,0,34,0,1001,1,1854,0,0,1,85,0,0,0,0,0,0,0,0,6,96,24,31,11,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,2,13,0,0,226,24,1178,0,0,0,0,1,0,0
22.82,1,39,0,2,0,0,0,1,56,61,2,0,1,0,49,0,59,0,0,7,5,0,4,175,5,0,0,982,1,101,14,1,5,0,100,3,173,86,23,92,0,0,28,0,1000,1,1855,0,0,1,91,0,0,0,0,0,0,0,0,6,97,23,29,13,0,0,70,0,0,0,1,0,0,1,2,177,0,0,4,0,0,0,0,2,14,0,0,225,26,1176,0,0,0,0,1,0,0
22.84,0,40,0,2,0,0,0,1,53,64,2,0,1,0,50,0,58,1,0,8,3,0,4,199,5,0,0,1012,0,72,15,3,8,0,94,2,173,83,26,95,0,0,25,0,994,1,1854,0,0,1,94,0,0,0,0,0,0,0,0,6,95,25,30,12,0,0,69,0,0,1,0,1,0,1,2,177,0,0,4,0,0,0,0,2,19,0,0,220,25,1177,0,0,0,0,1,0,0
22.86,0,41,0,1,0,0,0,1,43,74,2,0,1,0,58,0,49,2,0,6,5,0,4,179,4,0,0,990,0,92,17,1,9,0,95,1,172,82,27,86,1,0,33,0,994,1,1854,0,0,1,86,0,0,0,0,0,0,0,0,7,96,24,27,15,0,0,70,0,0,0,0,0,0,2,2,177,0,0,4,0,0,0,0,2,9,0,0,230,24,1177,0,0,0,0,0,1,0
22.88,1,41,0,0,0,0,0,1,43,76,0,0,1,0,54,0,54,1,0,8,3,0,4,186,2,0,1,989,1,90,17,2,4,0,102,0,172,80,29,83,1,0,36,0,990,1,1848,0,0,1,83,0,0,0,0,0,0,0,0,8,98,22,29,13,0,0,69,0,0,0,1,1,0,1,2,177,0,0,4,0,0,0,0,2,13,0,0,226,26,1176,0,0,0,0,0,0,0
22.900000000000002,0,42,0,0,0,0,0,1,52,66,1,0,1,0,40,0,69,1,0,6,4,0,4,196,2,0,1,1002,2,77,14,2,7,1,100,1,172,88,21,93,0,0,27,0,984,1,1858,0,0,1,92,0,0,0,0,0,0,0,0,8,99,21,28,14,0,0,69,0,0,1,1,1,0,0,2,176,0,0,5,0,0,0,0,1,19,0,0,221,25,1176,0,0,0,0,0,0,0
