Time,Obs_AC5,Obs_AC5_ATP,Obs_AC5_Ca,Obs_AC5_Ca_ATP,Obs_AC5_Ca_GaolfGTP,Obs_AC5_Ca_GaolfGTP_ATP,Obs_AC5_GaolfGTP,Obs_AC5_GaolfGTP_ATP,Obs_B56PP2A,Obs_B56PP2A_D32p75,Obs_B56PP2A_pARPP21,Obs_B56PP2Ap,Obs_B56PP2Ap_D32p75,Obs_B56PP2Ap_pARPP21,Obs_B72PP2A,Obs_B72PP2A_D32p34,Obs_B72PP2A_D32p75,Obs_B72PP2A_pARPP21,Obs_B72PP2A_Ca_D32p34,Obs_B72PP2A_Ca_D32p75,Obs_B72PP2A_Ca,Obs_B72PP2A_Ca_pARPP21,Obs_Ca,Obs_CaM,Obs_CaM_Ca2,Obs_CaM_Ca4,Obs_CaM_Ca4_pARPP21,Obs_CaMKII,Obs_CaMKII_CaM_Ca4,Obs_CaMKII_CaM,Obs_CaMKII_CaM_Ca2,Obs_CaMKII_CaM_Ca2_psd,Obs_CaMKII_CaM_psd,Obs_CaMKII_CaM_Ca4_psd,Obs_CaMKII_psd,Obs_cAMP,Obs_Substrate,Obs_CDK5,Obs_CDK5_D32,Obs_D1R,Obs_D1R_DA,Obs_D1R_Golf_DA,Obs_D1R_Golf,Obs_D32p34,Obs_D32p75,Obs_DA,Obs_D32,Obs_GaolfGDP,Obs_GaolfGTP,Obs_Gbgolf,Obs_Golf,Obs_pCaMKII,Obs_pCaMKII_CaM_Ca4,Obs_pCaMKII_CaM,Obs_pCaMKII_CaM_Ca2,Obs_pCaMKII_CaM_Ca2_psd,Obs_pCaMKII_CaM_psd,Obs_pCaMKII_CaM_Ca4_psd,Obs_pCaMKII_psd,Obs_pSubstrate,Obs_PDE4,Obs_PDE4_cAMP,Obs_PDE10r,Obs_PDE10r_cAMP,Obs_PDE10c,Obs_PDE10c_cAMP,Obs_PKA,Obs_PKAc,Obs_PKAc_B56PP2A,Obs_PKAc_D32,Obs_PKAc_ARPP21,Obs_PKA_Ca2MP,Obs_PKA_Ca4MP,Obs_PKAc_D32p75,Obs_PKAreg,Obs_PP1,Obs_PP1_pCaMKII_psd,Obs_PP1_pSubstrate,Obs_PP1_D32p34,Obs_CaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_pCaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_CaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_pCaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_PP2B,Obs_PP2Bc,Obs_PP2Bc_D32p34,Obs_PP2B_CaM,Obs_PP2B_CaM_Ca2,Obs_pARPP21,Obs_ARPP21,Obs_pCaMKII_psd_Substrate,Obs_pCaMKII_CaM_psd_Substrate,Obs_pCaMKII_CaM_Ca2_psd_Substrate,Obs_pCaMKII_CaM_Ca4_psd_Substrate,Obs_CaMKII_CaM_psd_Substrate,Obs_CaMKII_CaM_Ca2_psd_Substrate,Obs_CaMKII_CaM_Ca4_psd_Substrate
31.02,0,43,0,0,0,0,0,0,47,72,0,1,0,0,52,0,57,1,0,5,5,0,4,188,2,0,0,1011,0,80,18,2,11,0,83,0,174,84,25,92,0,1,27,0,890,1,1948,0,0,0,92,0,0,0,0,0,0,0,0,5,112,8,35,7,0,0,70,0,0,0,1,0,0,1,2,167,0,1,13,0,0,0,0,0,9,0,0,232,18,1185,0,0,0,0,0,0,0
31.04,1,42,0,0,0,0,0,0,62,57,0,0,1,0,45,0,66,0,0,4,5,0,4,200,4,0,0,1016,0,74,18,0,5,0,92,1,174,89,20,90,0,0,30,0,892,1,1956,0,0,0,90,0,0,0,0,0,0,0,0,5,113,7,36,6,0,0,70,0,0,0,0,0,0,2,2,167,0,1,13,0,0,0,0,0,9,0,0,232,19,1186,0,0,0,0,0,0,0
31.060000000000002,1,42,0,0,0,0,0,0,69,49,1,1,0,0,51,0,61,0,0,5,3,0,4,190,1,1,0,1004,1,83,19,0,6,0,92,0,174,83,26,91,1,1,27,0,904,1,1951,0,0,0,92,0,0,0,0,0,0,0,0,5,113,7,35,7,0,0,70,0,0,0,0,0,0,2,2,167,0,1,13,0,0,0,0,0,10,0,0,231,18,1186,0,0,0,0,0,0,0
31.080000000000002,2,41,0,0,0,0,0,0,68,51,0,0,1,0,51,0,60,0,0,8,1,0,4,198,4,0,0,1015,2,74,16,2,5,0,91,1,174,82,27,87,1,1,31,0,896,1,1954,0,0,0,88,0,0,0,0,0,0,0,0,5,114,6,34,8,0,0,70,1,0,0,0,0,0,1,2,167,0,1,13,0,0,0,0,0,10,0,0,231,19,1186,0,0,0,0,0,0,0
31.1,0,42,0,0,0,0,0,1,59,60,0,0,1,0,44,0,65,0,0,9,2,0,4,199,6,0,0,1019,1,72,15,2,6,0,90,0,175,85,24,88,0,0,32,0,886,1,1951,0,0,1,87,0,0,0,0,0,0,0,0,5,113,7,34,8,0,0,70,0,0,0,0,0,0,2,2,168,0,0,13,0,0,0,0,0,13,0,0,228,19,1186,0,0,0,0,0,0,0
31.12,0,42,0,0,0,0,0,1,53,64,2,0,1,0,56,0,53,0,0,8,3,0,4,177,3,0,0,1003,1,86,18,3,13,0,81,1,175,90,19,86,1,0,33,0,893,1,1957,0,0,1,86,0,0,0,0,0,0,0,0,5,113,7,34,8,0,0,70,0,0,0,0,0,0,2,2,167,0,0,14,0,0,0,0,0,17,0,0,224,17,1186,0,0,0,0,0,0,0
31.14,1,41,0,0,0,0,0,1,49,69,1,0,1,0,46,0,62,2,0,6,4,0,4,192,3,0,0,1011,2,76,20,3,5,0,88,0,175,87,22,88,1,0,31,0,883,1,1953,0,0,1,88,0,0,0,0,0,0,0,0,5,113,7,31,11,0,0,69,1,0,0,0,1,0,1,2,167,0,0,14,0,0,0,0,0,16,0,0,225,16,1186,0,0,0,0,0,0,0
31.16,0,42,0,0,0,0,0,1,50,68,1,1,0,0,58,0,52,0,0,6,4,0,4,186,7,0,0,1014,1,77,18,1,9,0,83,5,173,85,24,86,2,0,32,0,895,1,1950,0,0,1,87,0,0,0,0,0,0,0,0,5,115,5,32,10,0,0,70,0,0,0,0,0,0,2,2,167,0,0,14,0,0,0,0,0,14,0,0,227,18,1186,0,0,0,0,2,0,0
31.18,0,42,0,0,0,0,0,1,62,56,1,1,0,0,53,0,56,1,0,5,5,0,4,195,2,0,0,1018,0,71,21,0,9,0,83,1,172,85,24,84,0,0,36,0,900,1,1954,0,0,1,83,0,0,0,0,0,0,0,0,5,114,6,31,11,0,0,69,0,0,2,0,1,0,0,2,167,0,0,14,0,0,0,0,0,17,0,0,224,17,1186,0,0,0,0,2,1,0
31.2,0,43,0,0,0,0,0,0,49,69,1,0,1,0,59,0,52,0,0,8,0,1,4,194,4,0,0,1018,4,73,15,1,6,1,84,3,172,84,25,93,0,0,27,0,886,1,1955,0,0,0,93,0,0,0,0,0,0,0,0,4,109,11,33,9,0,0,70,0,0,0,2,0,0,0,2,166,0,1,14,0,0,0,0,0,14,1,1,225,17,1184,0,0,0,0,2,1,0
31.220000000000002,0,43,0,0,0,0,0,0,61,58,0,0,1,0,49,0,60,0,0,7,4,0,4,185,4,0,0,1006,2,80,22,1,6,0,86,3,173,81,28,81,0,0,39,0,890,1,1952,0,0,0,81,0,0,0,0,0,0,0,0,4,107,13,35,7,0,0,70,0,0,0,2,0,0,0,2,166,0,1,14,0,0,0,0,1,14,1,0,225,19,1184,0,0,0,0,2,0,0
31.240000000000002,0,43,0,0,0,0,0,0,51,68,0,0,1,0,47,0,62,0,0,9,2,0,4,196,2,0,0,1014,1,77,18,2,3,0,87,2,172,88,21,86,0,0,34,0,879,1,1955,0,0,0,86,0,0,0,0,0,0,0,0,4,105,15,36,6,0,0,70,1,0,0,0,0,0,1,2,166,0,1,14,0,0,0,0,1,12,1,0,227,19,1186,0,0,0,0,3,0,0
31.26,1,42,0,0,0,0,0,0,48,71,0,0,1,0,38,0,69,0,0,12,1,0,4,200,2,0,0,1022,1,73,17,3,5,0,83,1,173,91,18,86,0,0,34,0,871,1,1952,0,0,0,86,0,0,0,0,0,0,0,0,5,103,17,35,7,0,0,70,0,0,1,0,0,0,1,2,166,0,1,14,0,0,0,0,1,6,1,0,233,19,1186,0,0,0,0,1,0,0
31.28,0,43,0,0,0,0,0,0,59,60,0,0,1,0,52,0,55,0,0,9,4,0,4,184,3,0,0,1006,3,88,16,0,6,0,84,1,172,82,27,91,0,0,29,0,902,1,1942,0,0,0,91,0,0,0,0,0,0,0,0,5,103,17,35,7,0,0,70,1,0,0,1,0,0,0,2,166,0,1,14,0,0,0,0,1,15,1,0,224,19,1185,0,0,0,0,2,0,0
31.3,0,43,0,0,0,0,0,0,56,60,3,0,1,0,56,0,51,0,0,10,3,0,4,199,8,0,1,1021,1,76,16,0,1,0,90,0,174,85,24,86,1,1,32,0,903,1,1945,0,0,0,87,0,0,0,0,0,0,0,0,5,103,17,38,4,0,0,70,0,0,0,0,0,0,2,2,166,0,1,14,0,0,0,0,1,18,1,1,220,15,1186,0,0,0,0,0,0,0
31.32,0,43,0,0,0,0,0,0,58,59,2,0,1,0,46,0,60,0,0,10,4,0,4,194,2,0,1,1017,1,81,17,2,5,0,82,0,174,76,33,90,0,0,30,0,895,1,1936,0,0,0,90,0,0,0,0,0,0,0,0,5,103,17,38,4,0,0,70,0,0,1,0,0,0,1,2,166,0,1,14,0,0,0,0,2,15,1,0,223,16,1186,0,0,0,0,0,0,0
31.34,0,43,0,0,0,0,0,0,54,65,0,1,0,0,45,0,61,1,0,6,7,0,4,191,4,0,1,1018,1,81,17,2,6,0,80,2,174,81,28,88,0,0,32,0,894,1,1940,0,0,0,88,0,0,0,0,0,0,0,0,5,105,15,38,4,0,0,70,0,0,0,0,0,0,2,2,166,0,1,14,0,0,0,0,2,19,1,0,219,17,1186,0,0,0,0,0,0,0
31.36,0,43,0,0,0,0,0,0,57,62,0,0,1,0,51,0,53,1,0,10,5,0,4,192,2,0,1,1017,3,80,16,1,9,0,79,2,174,82,27,95,0,1,24,0,903,1,1938,0,0,0,95,0,0,0,0,0,0,0,0,5,106,14,38,4,0,0,69,0,0,0,0,1,0,2,2,166,0,1,14,0,0,0,0,3,20,1,0,217,17,1186,0,0,0,0,0,0,0
31.38,0,43,0,0,0,0,0,0,52,67,0,0,1,0,43,0,59,0,0,11,7,0,4,193,7,0,1,1019,1,81,16,1,4,0,83,0,175,86,23,84,1,0,35,0,894,1,1941,0,0,0,85,0,0,0,0,0,0,0,0,3,104,16,37,5,0,0,70,0,0,0,2,0,0,0,2,165,0,2,14,0,0,0,0,3,14,1,0,223,18,1184,0,0,0,0,0,0,0
31.400000000000002,0,43,0,0,0,0,0,0,53,65,1,0,1,0,45,0,58,0,0,12,5,0,4,193,5,0,1,1021,0,78,16,2,7,0,81,1,175,92,17,87,0,0,33,0,892,1,1949,0,0,0,87,0,0,0,0,0,0,0,0,3,105,15,38,4,0,0,70,0,0,0,0,0,0,2,2,165,0,2,14,0,0,0,0,1,10,1,1,228,17,1186,0,0,0,0,0,0,0
31.42,0,43,0,0,0,0,0,0,52,67,0,0,1,0,45,0,59,0,0,12,4,0,4,179,5,0,1,1003,2,94,14,1,6,0,85,0,175,91,18,86,0,0,34,0,884,1,1953,0,0,0,86,0,0,0,0,0,0,0,0,3,104,16,38,4,0,0,70,0,0,0,0,0,0,2,2,165,0,2,14,0,0,0,0,1,18,1,1,220,18,1186,0,0,0,0,0,0,0
31.44,0,43,0,0,0,0,0,0,47,71,1,1,0,0,63,0,44,0,0,7,6,0,4,202,2,0,0,1019,2,77,15,2,3,0,87,0,176,85,24,92,0,0,28,0,897,1,1951,0,0,0,92,0,0,0,0,0,0,0,0,2,107,13,38,4,0,0,70,0,0,1,0,0,0,1,2,165,0,2,14,0,0,0,0,2,14,1,0,224,18,1186,0,0,0,0,0,0,0
31.46,0,43,0,0,0,0,0,0,53,64,2,0,1,0,57,0,49,0,0,11,3,0,4,189,3,0,0,1015,0,83,14,1,10,0,80,0,175,82,27,90,0,0,30,0,892,1,1950,0,0,0,90,0,0,0,0,0,0,0,0,2,107,13,38,4,0,0,70,0,0,1,0,0,0,1,2,166,0,1,14,0,0,0,0,1,11,1,0,228,17,1186,0,0,0,0,2,0,0
31.48,0,43,0,0,0,0,0,0,52,67,0,1,0,0,53,0,52,1,0,10,4,0,4,206,4,0,0,1031,2,72,8,2,7,0,82,0,176,83,26,92,0,0,28,0,884,1,1956,0,0,0,92,0,0,0,0,0,0,0,0,2,108,12,38,4,0,0,70,0,0,1,1,0,0,0,2,166,0,1,14,0,0,0,0,1,9,1,0,230,18,1185,0,0,0,0,1,0,0
31.5,0,43,0,0,0,0,0,0,45,70,4,0,1,0,53,0,56,0,0,5,6,0,4,196,3,0,0,1015,1,88,9,0,4,0,87,0,176,90,19,88,0,0,32,0,882,1,1961,0,0,0,88,0,0,0,0,0,0,0,0,2,108,12,38,4,0,0,70,0,0,0,0,0,0,2,2,166,0,1,14,0,0,0,0,1,9,1,0,230,15,1186,0,0,0,0,1,0,0
31.52,0,43,0,0,0,0,0,0,48,71,0,0,1,0,57,0,52,0,0,9,2,0,4,207,1,0,0,1031,1,73,9,3,7,0,80,1,176,92,17,94,0,0,26,0,882,1,1963,0,0,0,94,0,0,0,0,0,0,0,0,2,108,12,38,4,0,0,70,1,0,0,0,0,0,1,2,166,0,1,14,0,0,0,0,1,10,1,0,229,19,1186,0,0,0,0,1,0,0
31.54,0,43,0,0,0,0,0,0,58,60,1,0,1,0,47,0,59,0,0,7,7,0,4,197,3,0,0,1023,1,82,10,0,7,0,80,1,175,87,22,84,0,0,36,0,888,1,1959,0,0,0,84,0,0,0,0,0,0,0,0,2,109,11,38,4,0,0,70,0,0,0,2,0,0,0,2,166,0,1,14,0,0,0,0,1,15,1,0,224,18,1184,0,0,0,0,2,0,0
31.560000000000002,1,42,0,0,0,0,0,0,52,66,1,0,1,0,46,0,61,0,0,11,2,0,4,180,4,0,0,1006,0,100,10,0,7,0,81,2,176,81,28,84,0,0,36,0,879,1,1950,0,0,0,84,0,0,0,0,0,0,0,0,3,109,11,37,5,0,0,70,0,0,0,1,0,1,0,1,167,0,0,14,0,0,0,0,1,10,1,0,229,18,1185,0,0,0,0,1,0,0
31.580000000000002,0,43,0,0,0,0,0,0,51,68,0,0,1,0,47,0,60,0,0,8,5,0,4,200,3,0,0,1026,0,81,10,2,5,0,80,0,176,86,23,95,1,0,24,0,881,1,1954,0,0,0,96,0,0,0,0,0,0,0,0,3,107,13,36,6,0,0,71,0,0,1,0,0,0,0,1,167,0,0,14,0,0,0,0,1,14,1,0,225,19,1186,0,0,0,0,1,0,0
31.6,0,43,0,0,0,0,0,0,61,57,1,0,1,0,48,0,57,1,0,11,3,0,4,194,1,0,0,1015,1,86,13,0,7,0,83,0,176,84,25,86,0,0,34,0,890,1,1955,0,0,0,86,0,0,0,0,0,0,0,0,3,107,13,37,5,0,0,70,1,0,0,0,1,0,0,1,165,0,1,15,0,0,0,0,1,11,0,0,229,17,1186,0,0,0,0,0,0,0
31.62,0,43,0,0,0,0,0,0,63,55,1,0,1,0,47,0,58,1,0,9,5,0,4,195,3,0,0,1021,1,80,13,1,10,0,79,1,176,83,26,82,0,0,38,0,889,1,1957,0,0,0,82,0,0,0,0,0,0,0,0,3,108,12,35,7,0,0,71,0,0,1,0,0,0,0,1,166,0,1,14,0,0,0,0,2,15,1,0,223,17,1186,0,0,0,0,0,0,0
31.64,0,43,0,0,0,0,0,0,58,61,0,0,1,0,43,0,61,1,0,9,6,0,4,228,6,0,0,1051,1,54,9,1,4,0,85,0,176,81,28,85,0,0,35,0,883,1,1952,0,0,0,85,0,0,0,0,0,0,0,0,3,107,13,33,9,0,0,71,0,0,1,0,0,0,0,1,166,0,1,14,0,0,0,0,2,9,1,0,229,18,1186,0,0,0,0,0,0,0
31.66,0,43,0,0,0,0,0,0,49,69,1,0,1,0,52,0,54,0,0,10,4,0,4,182,2,0,0,1002,0,97,14,1,5,1,84,1,176,75,34,86,0,0,34,0,878,1,1950,0,0,0,86,0,0,0,0,0,0,0,0,3,109,11,33,9,0,0,71,1,0,0,0,0,0,0,1,167,0,0,14,0,0,0,0,2,10,1,0,228,18,1186,0,0,0,0,1,0,0
31.68,1,41,0,1,0,0,0,0,64,55,0,0,1,0,48,0,59,0,0,11,2,0,4,196,3,0,0,1015,1,81,14,0,6,0,87,2,176,90,19,83,1,0,36,0,881,1,1969,0,0,0,84,0,0,0,0,0,0,0,0,3,107,13,35,7,0,0,70,0,0,0,0,1,0,1,1,167,0,0,14,0,0,0,0,1,16,1,2,221,19,1186,0,0,0,0,1,0,0
31.7,0,42,0,1,0,0,0,0,58,60,1,0,1,0,54,0,52,0,0,10,4,0,4,189,5,0,0,1011,1,88,11,0,8,0,86,2,177,82,27,87,1,0,32,0,887,1,1958,0,0,0,88,0,0,0,0,0,0,0,0,3,107,13,34,8,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,1,21,1,1,217,18,1186,0,0,0,0,0,0,0
31.720000000000002,1,41,0,1,0,0,0,0,50,67,2,1,0,0,47,0,58,1,0,11,3,0,4,202,2,0,0,1020,1,78,12,1,6,0,87,1,177,78,31,94,0,0,26,0,872,1,1956,0,0,0,94,0,0,0,0,0,0,0,0,3,107,13,33,9,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,1,26,1,1,212,16,1186,0,0,0,0,0,0,0
31.740000000000002,1,40,0,2,0,0,0,0,52,66,1,0,1,0,47,0,59,0,0,8,6,0,4,196,2,0,0,1013,2,85,12,1,6,0,86,4,178,84,25,89,0,0,31,0,873,1,1964,0,0,0,89,0,0,0,0,0,0,0,0,2,108,12,35,7,0,0,71,0,0,0,1,0,0,0,1,167,0,0,14,0,0,0,0,3,19,1,0,218,17,1186,0,0,0,0,0,0,0
31.76,0,41,0,2,0,0,0,0,54,65,0,0,1,0,44,0,63,0,0,9,4,0,4,193,3,0,0,1015,0,83,14,1,9,0,83,2,178,81,28,93,0,0,27,0,867,1,1962,0,0,0,93,0,0,0,0,0,0,0,0,2,107,13,33,9,0,0,70,0,0,0,0,1,0,1,1,167,0,0,14,0,0,0,0,2,18,1,0,220,18,1187,0,0,0,0,0,0,0
31.78,0,41,0,2,0,0,0,0,54,65,0,1,0,0,45,0,63,0,0,9,3,0,4,191,0,0,0,1006,0,86,18,2,6,0,87,1,178,80,29,94,0,0,26,0,868,1,1961,0,0,0,94,0,0,0,0,0,0,0,0,2,108,12,33,9,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,2,21,1,0,217,18,1187,0,0,0,0,0,0,0
31.8,0,42,0,1,0,0,0,0,53,66,0,0,1,0,51,0,55,1,0,8,5,0,4,190,3,0,0,1018,1,75,17,3,14,0,77,0,178,89,20,85,0,0,35,0,883,1,1962,0,0,0,85,0,0,0,0,0,0,0,0,2,108,12,34,8,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,2,11,1,1,226,17,1187,0,0,0,0,0,0,0
31.82,0,42,1,0,0,0,0,0,52,67,0,0,1,0,47,0,59,0,0,8,6,0,4,191,6,0,0,1014,0,80,18,1,8,0,84,1,178,92,17,92,1,0,27,0,881,1,1962,0,0,0,93,0,0,0,0,0,0,0,0,2,107,13,34,8,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,3,21,1,0,216,18,1187,0,0,0,0,0,0,0
31.84,0,42,0,1,0,0,0,0,59,60,0,1,0,0,49,0,57,1,0,9,4,0,4,176,4,0,0,1003,0,90,16,1,15,0,79,3,177,88,21,83,0,0,37,0,889,1,1959,0,0,0,83,0,0,0,0,0,0,0,0,2,107,13,35,7,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,2,16,1,0,222,17,1187,0,0,0,0,0,1,0
31.86,0,42,0,1,0,0,0,0,49,69,1,1,0,0,57,0,47,0,0,9,7,0,4,193,3,0,0,1011,3,82,13,0,6,0,88,0,176,80,29,86,0,0,34,0,890,1,1951,0,0,0,86,0,0,0,0,0,0,0,0,1,104,16,35,7,0,0,71,0,0,0,0,0,0,1,1,166,0,1,14,0,0,0,0,1,13,1,1,225,17,1187,0,0,0,0,1,1,0
31.88,0,42,0,1,0,0,0,0,41,77,1,1,0,0,46,0,58,0,0,7,9,0,4,189,5,0,0,1009,2,84,14,1,5,0,88,1,176,76,33,85,0,0,35,0,870,1,1950,0,0,0,85,0,0,0,0,0,0,0,0,1,106,14,34,8,0,0,71,0,0,0,0,0,0,1,1,166,0,1,14,0,0,0,0,1,18,1,0,221,17,1187,0,0,0,0,1,1,0
31.900000000000002,0,42,0,1,0,0,0,0,49,69,1,0,1,0,45,0,59,1,0,8,7,0,4,186,3,0,0,1010,0,80,18,2,12,0,82,0,176,76,33,85,0,0,35,0,879,1,1946,0,0,0,85,0,0,0,0,0,0,0,0,2,106,14,34,8,0,0,71,0,0,0,0,0,0,1,1,166,0,1,14,0,0,0,0,1,17,1,0,222,16,1187,0,0,0,0,1,0,0
31.92,0,42,0,1,0,0,0,0,59,60,0,1,0,0,53,0,51,0,0,11,5,0,4,198,9,0,0,1019,1,76,11,1,6,0,91,0,177,81,28,88,0,0,32,0,899,1,1946,0,0,0,88,0,0,0,0,0,0,0,0,2,106,14,34,8,0,0,71,0,0,0,0,0,0,1,1,166,0,1,14,0,0,0,0,1,18,1,0,221,18,1187,0,0,0,0,0,0,0
31.94,0,42,0,1,0,0,0,0,43,75,1,1,0,0,39,0,63,1,0,11,6,0,4,200,6,0,0,1023,0,70,16,1,9,0,86,0,177,91,18,87,0,0,33,0,875,1,1953,0,0,0,87,0,0,0,0,0,0,0,0,2,106,14,34,8,0,0,71,0,0,0,0,0,0,1,1,166,0,1,14,0,0,0,0,1,15,1,0,224,16,1187,0,0,0,0,0,0,0
31.96,0,41,0,1,0,0,0,1,58,60,1,0,1,0,46,0,56,1,0,14,3,0,4,192,7,0,0,1015,4,76,15,0,9,0,86,2,178,79,30,86,0,0,34,0,890,1,1944,0,0,1,85,0,0,0,0,0,0,0,0,2,107,13,35,7,0,0,70,0,0,0,0,1,0,1,1,167,0,0,14,0,0,0,0,2,19,1,0,219,16,1187,0,0,0,0,0,0,0
31.98,0,41,0,1,0,0,0,1,44,75,0,0,1,0,49,0,55,0,0,11,5,0,4,192,6,0,0,1017,3,79,12,4,6,0,83,2,177,83,26,91,0,1,28,0,883,1,1944,0,0,1,90,0,0,0,0,0,0,0,0,2,106,14,35,7,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,2,15,1,0,223,18,1187,0,0,0,0,0,1,0
32,1,40,0,1,0,0,0,1,52,67,0,0,1,0,39,0,61,2,0,11,7,0,4,196,1,0,0,1013,2,78,18,2,5,0,86,0,177,85,24,94,0,2,24,0,887,1,1944,0,0,1,93,0,0,0,0,0,0,0,0,2,104,16,33,9,0,0,70,0,0,0,0,1,0,1,1,167,0,0,14,0,0,0,0,2,13,1,0,225,15,1188,0,0,0,0,0,1,0
32.02,0,42,0,0,0,0,0,1,43,76,0,1,0,0,45,0,58,1,0,13,3,0,4,203,4,0,0,1028,1,69,14,3,6,0,83,3,177,82,27,92,0,0,28,0,884,1,1937,0,0,1,91,0,0,0,0,0,0,0,0,2,104,16,35,7,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,0,13,1,0,227,16,1188,0,0,0,0,0,1,0
32.04,0,42,0,0,0,0,0,1,56,63,0,0,1,0,54,0,51,0,0,8,7,0,4,176,3,0,0,1001,0,92,16,2,11,0,82,2,177,80,29,86,0,0,34,0,905,1,1939,0,0,1,85,0,0,0,0,0,0,0,0,2,102,18,33,9,0,0,70,1,0,0,0,1,0,0,1,167,0,0,14,0,0,0,0,0,19,1,0,221,17,1188,0,0,0,0,0,1,0
32.06,0,42,0,0,0,0,0,1,49,69,1,1,0,0,54,0,51,0,0,11,4,0,4,211,0,0,0,1030,1,64,16,1,6,1,85,2,177,83,26,85,0,0,35,0,894,1,1944,0,0,1,84,0,0,0,0,0,0,0,0,2,101,19,32,10,0,0,71,0,0,1,0,0,0,0,1,167,0,0,14,0,0,0,0,0,11,1,0,229,16,1188,0,0,0,0,0,1,0
32.08,0,42,0,0,0,0,0,1,52,66,1,0,1,0,50,0,56,0,0,9,5,0,4,205,3,0,0,1025,1,71,14,2,5,0,87,1,177,79,30,97,0,0,23,0,884,1,1949,0,0,1,96,0,0,0,0,0,0,0,0,3,99,21,33,9,0,0,70,0,0,0,0,1,0,1,1,167,0,0,14,0,0,0,0,0,4,1,0,236,16,1188,0,0,0,0,0,0,0
32.1,0,42,0,0,0,0,0,1,54,65,0,0,1,0,39,0,67,0,0,12,2,0,4,195,4,0,0,1014,2,81,12,0,7,0,89,0,177,83,26,81,0,0,39,0,874,1,1951,0,0,1,80,0,0,0,0,0,0,0,0,3,100,20,31,11,0,0,71,1,0,0,0,0,0,0,1,167,0,0,14,0,0,0,0,0,14,1,0,226,17,1188,0,0,0,0,0,0,0
32.12,1,41,0,0,0,0,0,1,60,59,0,0,1,0,58,0,48,0,0,8,6,0,4,196,4,0,0,1020,1,76,13,4,7,0,84,1,177,87,22,82,0,0,38,0,909,1,1948,0,0,1,81,0,0,0,0,0,0,0,0,3,99,21,33,9,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,0,21,1,0,219,17,1188,0,0,0,0,0,0,0
32.14,0,42,0,0,0,0,0,1,46,72,1,1,0,0,55,0,53,0,0,8,4,0,4,185,5,0,0,1010,0,82,16,2,11,0,84,0,177,81,28,88,0,0,32,0,889,1,1945,0,0,1,87,0,0,0,0,0,0,0,0,3,98,22,34,8,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,0,13,1,0,227,16,1188,0,0,0,0,0,0,0
32.160000000000004,0,42,0,0,0,0,0,1,62,56,1,1,0,0,50,0,59,1,0,7,3,0,4,188,6,0,0,1010,0,88,12,2,4,0,88,0,176,79,30,92,0,0,28,0,898,1,1945,0,0,1,91,0,0,0,0,0,0,0,0,3,100,20,35,7,0,0,71,0,0,0,0,0,0,1,1,167,0,0,14,0,0,0,0,0,17,1,0,223,15,1188,0,0,0,0,0,0,1
32.18,0,42,0,0,0,0,0,1,55,63,1,0,1,0,49,0,60,1,0,6,4,0,4,202,4,0,0,1021,4,70,12,3,5,0,89,0,176,83,26,88,0,0,32,0,890,1,1949,0,0,1,87,0,0,0,0,0,0,0,0,3,102,18,36,6,0,0,71,0,0,1,0,0,0,0,1,167,0,0,14,0,0,0,0,0,12,1,0,228,15,1188,0,0,0,0,0,0,1
32.2,0,42,0,0,0,0,0,1,58,60,1,0,1,0,47,0,61,1,0,9,1,1,4,187,5,0,0,1005,3,85,15,2,4,0,91,1,177,82,27,87,0,0,33,0,892,1,1946,0,0,1,86,0,0,0,0,0,0,0,0,3,102,18,36,6,0,0,71,0,0,0,1,0,0,0,1,167,0,0,14,0,0,0,0,0,14,1,0,226,14,1187,0,0,0,0,0,0,0
32.22,0,42,0,0,0,0,0,1,42,77,0,0,1,0,53,0,56,0,0,8,3,0,4,200,10,0,0,1026,1,69,12,2,7,0,88,1,177,87,22,86,1,0,33,0,880,1,1951,0,0,1,86,0,0,0,0,0,0,0,0,3,103,17,37,5,0,0,71,0,0,1,0,0,0,0,1,167,0,0,14,0,0,0,0,0,12,1,0,228,18,1187,0,0,0,0,0,0,0
